Mto_TC;MARCA;Nombre_territorio;FLAG_LIMA_PROVINCIA;REGION;SUELDO_ESTIMADO;EDAD;SEXO;ANTIGUEDAD_MES;SEGMENTO;FLAG_SS;FLAG_UNICEF
1200;Visa;DIR.RED MASIVA;1;LIMA NORTE;1262.5;30;M;97;CLASICO;;
7000;Visa;DIR.RED MASIVA;0;SUR;1343.25;27;F;1;CLASICO;;
22500;Visa;DIR.RED MASIVA;0;SIERRA CENTRAL;2208.75;35;M;25;CLASICO;;
8100;Visa;T.SURCO LA MOLINA;1;LIMA NORTE;1820;29;F;69;CLASICO;;
12000;Visa;T.LIMA RESIDENCIAL;1;LIMA ESTE;1515.4;32;F;60;CLASICO;;
15000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;16861;56;M;282;CLASICO;;
90500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;31838;52;M;243;CLASICO;;
3200;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1664;28;M;120;CLASICO;;
1000;Visa;T.NORTE SUR CHICO;1;LIMA NORTE;1012.43;24;F;6;BAJO VALOR;1;
2;Visa;T.CENTROS MASIVOS;0;NORTE;3295.75;43;M;1;CLASICO;;
5000;Visa;T.SUR;0;SUR;2298;31;M;2;BAJO VALOR;;
700;Visa;T.CENTRO;1;LIMA CENTRO;743.33;;M;6;BAJO VALOR;;
1000;Visa;T.CENTRO;0;CENTRO;1249;23;F;48;CLASICO;;
1100;Visa;T.CENTRO;0;CENTRO;1210;44;M;97;BAJO VALOR;;
3000;Visa;T.CENTRO;1;LIMA ESTE;1113;26;M;1;CLASICO;;
1300;Visa;T.CENTRO;0;CENTRO;1824.75;37;M;9;BAJO VALOR;;
10500;Visa;T.LIMA RESIDENCIAL;1;LIMA NORTE;1701;40;F;152;CLASICO;;
1000;Visa;DIR.RED MASIVA;0;ORIENTE;1609.67;26;F;52;BAJO VALOR;;
15000;Visa;DIR.RED MASIVA;0;SUR;3252.44;27;M;23;CLASICO;;
4000;Visa;DIR.RED MASIVA;1;LIMA CENTRO;860;22;F;1;BAJO VALOR;;
8400;Visa;DIR.RED MASIVA;1;LIMA MODERNA;1038.625;56;F;122;CLASICO;;
17000;Visa;DIR.RED MASIVA;1;LIMA SUR;2149.125;24;F;49;CLASICO;;
13000;Visa;T.SUR;1;LIMA MODERNA;2242.33;31;M;24;CLASICO;;
4000;Visa;T.SUR;1;LIMA ESTE;737;30;M;44;CLASICO;;
6100;Visa;T.SUR;0;SUR;2100;33;M;4;CLASICO;;
26000;Visa;T.CENTROS MASIVOS;0;SUR;2720;43;M;144;CLASICO;;
8100;Visa;T.CENTROS MASIVOS;0;SUR;1690.33;32;M;45;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;0;CENTRO;1104.44;30;F;24;CLASICO;;
7100;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1479.78;30;F;49;CLASICO;;
10900;Visa;T.CENTROS MASIVOS;0;NORTE;2211.33;24;M;60;BAJO VALOR;1;
1000;Visa;T.CENTROS MASIVOS;0;SUR;1000;29;F;22;BAJO VALOR;;
14500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;4813.89;41;F;161;CLASICO;;
6600;Visa;T.CENTROS MASIVOS;0;CENTRO;1228.125;27;F;1;CLASICO;;
5000;Visa;T.CENTROS MASIVOS;0;CENTRO;1103.86;26;F;33;BAJO VALOR;;
4000;Visa;T.CENTROS MASIVOS;0;NORTE;1232.38;24;F;9;BAJO VALOR;;
14500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;6295.44;37;M;122;CLASICO;;
7000;Visa;T.CENTROS MASIVOS;0;NORTE;1494.5;23;F;56;CLASICO;;
79000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;6416;59;M;216;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;0;ORIENTE;4030;31;F;4;BAJO VALOR;;
6000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;3983.44;36;F;178;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1024;32;M;88;BAJO VALOR;;
4600;Visa;T.CENTROS MASIVOS;0;NORTE;4712.67;35;M;4;CLASICO;;
14000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;2101.625;53;F;236;BAJO VALOR;;
59500;Visa;T.LIMA RESIDENCIAL;1;LIMA CENTRO;525;56;M;8;CLASICO;;
30500;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;3507;40;M;33;CLASICO;;
2000;Visa;T.LIMA RESIDENCIAL;1;LIMA ESTE;2712.56;30;M;35;CLASICO;;
20000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;6105;45;M;199;;;
9800;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;3135;30;F;142;CLASICO;;
3000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;3794;43;M;78;CLASICO;;
6000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;5252.75;67;M;23;CLASICO;;
35000;Visa;T.LIMA SUR;1;LIMA MODERNA;3990;36;M;164;CLASICO;;
10500;Visa;T.NOR ORIENTE;0;NORTE;2355.33;24;F;12;CLASICO;;
1200;Visa;T.SUR;0;SUR;1334;28;M;7;BAJO VALOR;;
2000;Visa;T.CENTRO;1;LIMA CENTRO;1511;30;M;47;CLASICO;;
1000;Visa;T.MIRAFLORES S.BORJA;1;LIMA MODERNA;525;27;M;56;CLASICO;;
16000;Visa;T.MIRAFLORES S.BORJA;1;LIMA MODERNA;7274;40;F;228;VIP;;
12000;Visa;TERR.OPERATIONS;1;LIMA MODERNA;2370;46;M;240;CLASICO;;
40000;Visa;T.MIRAFLORES S.BORJA;1;LIMA CENTRO;5093;48;M;150;CLASICO;;
1100;Visa;T.CENTRO;0;CENTRO;1651;25;M;12;CLASICO;1;
4300;Visa;T.CENTRO;0;CENTRO;1330;45;M;217;CLASICO;;
700;Visa;T.CENTRO;0;CENTRO;3855.13;43;M;26;CLASICO;;
5000;Visa;T.CENTRO;0;CENTRO;1260;36;M;1;BAJO VALOR;;
2500;Visa;T.LIMA SUR;1;LIMA NORTE;1682;28;F;86;CLASICO;;
5200;Visa;T.CENTRO;0;CENTRO;1149.75;34;F;1;BAJO VALOR;;
70000;Visa;T.CENTRO;1;LIMA ESTE;1050;41;M;105;CLASICO;;
12000;Visa;T.NORTE;0;NORTE;1200;27;F;41;CLASICO;;
20000;Visa;T.NOR ORIENTE;0;NORTE;3525.1;51;M;245;CLASICO;;
1400;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;2154.75;25;M;10;CLASICO;;
11400;Visa;T.SUR;0;SUR;700;30;M;37;CLASICO;;
6400;Visa;T.SUR;0;SUR;893;45;M;112;CLASICO;;
6600;Visa;T.LINCE;1;LIMA NORTE;888.17;33;M;55;BAJO VALOR;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;1113;26;F;2;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA ESTE;1567.33;29;M;37;CLASICO;;
40000;Visa;T.LIMA CENTRO;1;LIMA CENTRO;82073;65;M;262;BAJO VALOR;;
2000;Visa;T.LIMA CENTRO;1;LIMA ESTE;2264;49;M;178;Micro empresa;;
1000;Visa;T.LIMA SUR;1;LIMA ESTE;1077.38;29;M;94;BAJO VALOR;;
5700;Visa;T.CENTROS MASIVOS;0;CENTRO;1318.875;32;F;1;Micro empresa;;
4200;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1113;35;F;1;CLASICO;;
4400;Visa;T.CENTROS MASIVOS;0;SUR;525;35;M;49;CLASICO;;
8200;Visa;T.CENTROS MASIVOS;0;SUR;2593.5;34;M;105;CLASICO;;
1100;Visa;DIR.RED MASIVA;1;LIMA SUR;1312;25;M;71;BAJO VALOR;;
4900;Visa;DIR.RED MASIVA;0;ORIENTE;1495.125;37;F;202;CLASICO;;
2;Visa;DIR.RED MASIVA;1;LIMA SUR;1228.125;37;F;1;CLASICO;;
2;Visa;DIR.RED MASIVA;1;LIMA ESTE;1299;38;F;65;CLASICO;;
2;Visa;DIR.RED MASIVA;1;LIMA SUR;700;22;M;3;BAJO VALOR;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;1020;61;F;128;Micro empresa;;
7800;Visa;T.NORTE;0;NORTE;1113;27;F;11;CLASICO;;
2000;Visa;T.NORTE;0;NORTE;5094;32;M;53;CLASICO;;
5800;Visa;T.LIMA RESIDENCIAL;1;LIMA CENTRO;1345.125;26;F;37;BAJO VALOR;;
12000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;5513;43;M;236;CLASICO;;
10000;Visa;T.LIMA RESIDENCIAL;;;;;;11;CLASICO;;
8000;Visa;T.LIMA RESIDENCIAL;1;LIMA ESTE;1263.33;37;F;3;BAJO VALOR;;
800;Visa;T.SURCO LA MOLINA;1;LIMA SUR;;26;F;24;BAJO VALOR;;
2000;Visa;T.LIMA SUR;1;LIMA MODERNA;560;40;F;23;CLASICO;;
34000;Visa;T.LIMA SUR;1;LIMA MODERNA;6828.67;62;M;239;CLASICO;;
11800;Visa;T.SUR;0;SUR;8681;53;M;250;VIP;;
53000;Visa;T.CALLAO SAN MIGUEL;1;LIMA MODERNA;8055.89;29;F;119;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;2324.44;29;F;99;CLASICO;;
5000;Visa;T.LIMA CENTRO;1;LIMA CENTRO;1264.875;45;F;236;BAJO VALOR;;
40000;Visa;T.BANCA PREMIUM;1;LIMA MODERNA;592;61;F;247;DIAMANTE;;
1000;Visa;T.NORTE;0;NORTE;381;60;F;214;VIP;;
1000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;1462;29;M;64;CLASICO;;
20000;Visa;T.LIMA CENTRO;1;LIMA ESTE;1103;43;M;126;Micro empresa;;
6500;Visa;T.NORTE SUR CHICO;1;LIMA MODERNA;1932.5;26;M;11;BAJO VALOR;;
2000;Visa;T.SUR;0;SIERRA CENTRAL;1700;40;M;17;BAJO VALOR;1;
1500;Visa;T.SUR;1;LIMA CENTRO;1592.43;38;F;18;CLASICO;1;
1500;Visa;T.SUR;0;SUR;2564.56;36;M;97;Micro empresa;;
2000;Visa;T.SUR;0;SUR;6780;25;M;2;BAJO VALOR;;
11600;Visa;T.SUR;0;SUR;418;40;F;29;CLASICO;;
8600;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;1834.56;27;M;9;BAJO VALOR;;
39500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;6740;28;M;59;VIP;;
10500;Visa;T.CENTROS MASIVOS;0;SUR;2118;28;F;49;CLASICO;;
6900;Visa;T.CENTROS MASIVOS;0;ORIENTE;855;39;F;1;CLASICO;;
10200;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;2307.33;32;F;11;CLASICO;;
9800;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1973.44;27;F;54;CLASICO;;
7600;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;2400.33;21;F;19;CLASICO;;
28500;Visa;T.CENTROS MASIVOS;0;NORTE;2942;36;M;116;CLASICO;;
7200;Visa;T.CENTROS MASIVOS;0;SUR;440;41;M;1;CLASICO;;
70000;Visa;T.CENTROS MASIVOS;0;SUR;9077;36;M;130;CLASICO;;
2700;Visa;T.CENTROS MASIVOS;0;ORIENTE;715;30;M;58;BAJO VALOR;1;
21500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;4784.67;30;M;84;CLASICO;;
1400;Visa;T.CENTROS MASIVOS;0;ORIENTE;795.5;40;M;11;CLASICO;;
1300;Visa;DIR.RED MASIVA;1;LIMA MODERNA;1317.67;22;M;10;CLASICO;1;
64000;Visa;T.CENTROS MASIVOS;0;NORTE;3346;37;M;120;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;SUR;667;31;F;43;CLASICO;;
11900;Visa;T.CENTROS MASIVOS;0;CENTRO;2078;33;M;59;CLASICO;;
35000;Visa;T.CENTROS MASIVOS;0;NORTE;3628;55;M;233;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;0;NORTE;1597;40;F;1;CLASICO;;
22000;Visa;T.CENTROS MASIVOS;0;NORTE;2185.875;31;F;1;CLASICO;;
3900;Visa;T.CENTROS MASIVOS;0;NORTE;1744;48;M;1;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;0;NORTE;1568;35;M;44;CLASICO;;
10800;Visa;T.CENTROS MASIVOS;0;SUR;4480.33;21;M;16;BAJO VALOR;;
5600;Visa;T.CENTROS MASIVOS;0;NORTE;1166;53;M;29;BAJO VALOR;;
6000;Visa;T.CENTROS MASIVOS;0;SIERRA CENTRAL;3259;43;F;1;Micro empresa;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA PROVINCIA;1895.14;26;M;84;BAJO VALOR;;
9700;Visa;T.CENTROS MASIVOS;0;CENTRO;2048.83;28;M;76;CLASICO;;
9200;Visa;T.CENTROS MASIVOS;0;SUR;1459.5;27;M;45;CLASICO;;
8500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1832.11;31;F;57;CLASICO;;
2600;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;919.5;58;M;136;CLASICO;;
12000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1573.5;26;F;49;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1718;24;M;1;BAJO VALOR;;
20000;Visa;T.CENTROS MASIVOS;0;NORTE;25075;34;M;172;CLASICO;;
1700;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1522.5;28;F;9;BAJO VALOR;;
1100;Visa;T.CENTROS MASIVOS;0;SUR;1288;25;F;19;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1135.29;26;M;48;CLASICO;;
4300;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1331;34;M;29;CLASICO;;
6700;Visa;T.CENTROS MASIVOS;0;NORTE;1610.25;46;F;1;CLASICO;;
8200;Visa;T.CENTRO;0;CENTRO;1760.56;43;M;158;CLASICO;;
1900;Visa;T.CENTRO;0;CENTRO;1816.5;31;F;66;CLASICO;;
7300;Visa;T.CENTROS MASIVOS;0;CENTRO;525;41;F;95;CLASICO;;
8700;Visa;T.CENTROS MASIVOS;1;CALLAO;2120.5;28;F;36;CLASICO;;
6000;Visa;T.CENTROS MASIVOS;0;ORIENTE;840;35;M;1;BAJO VALOR;;
5400;Visa;T.CENTROS MASIVOS;0;ORIENTE;1495.125;35;F;1;CLASICO;1;
5000;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;980.57;23;M;28;CLASICO;;
5000;Visa;T.LIMA RESIDENCIAL;1;CALLAO;3736.11;25;F;56;CLASICO;;
6300;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1310.22;21;F;20;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;0;NORTE;1610.25;28;M;1;CLASICO;;
6200;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1495.67;24;M;13;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;0;NORTE;2217;40;F;137;CLASICO;;
9500;Visa;T.CENTROS MASIVOS;0;ORIENTE;840;33;F;116;CLASICO;;
2;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1312.33;30;F;52;CLASICO;;
1100;Visa;T.CENTROS MASIVOS;1;CALLAO;1113;25;F;2;CLASICO;;
7700;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1458.375;50;F;181;BAJO VALOR;;
5000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1904.125;47;M;2;CLASICO;;
5700;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;804.375;24;M;1;BAJO VALOR;;
7500;Visa;T.CENTROS MASIVOS;1;LIMA SUR;2566.44;24;F;62;BAJO VALOR;;
23500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2555;42;M;112;CLASICO;;
12000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;2080;35;F;102;VIP;;
1500;Visa;T.SURCO LA MOLINA;1;LIMA SUR;1841.56;31;F;136;CLASICO;;
34000;Visa;T.MIRAFLORES S.BORJA;1;LIMA SUR;5000;30;F;110;CLASICO;;
33500;Visa;T.CALLAO SAN MIGUEL;1;LIMA MODERNA;4857;40;M;45;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;CALLAO;773.11;56;F;13;CLASICO;;
22500;Visa;T.LINCE;1;LIMA MODERNA;5940.75;50;M;143;CLASICO;;
12000;Visa;T.LINCE;0;SUR;5907.22;27;F;27;VIP;;
28000;Visa;T.CALLAO SAN MIGUEL;1;LIMA NORTE;1750;62;M;226;CLASICO;;
1000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;1083;22;M;6;BAJO VALOR;;
2100;Visa;T.SURCO LA MOLINA;1;LIMA SUR;1237.33;30;M;9;CLASICO;;
6100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1340.125;25;M;1;CLASICO;;
38500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;5362;51;F;260;CLASICO;;
15000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;3165.75;34;F;74;CLASICO;;
10500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1432;35;M;187;CLASICO;;
13500;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2793.29;27;F;24;CLASICO;;
13500;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;3042.5;58;M;236;CLASICO;;
92000;MasterCard;T.CENTROS MASIVOS;1;LIMA CENTRO;3392;38;M;159;CLASICO;;
3800;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1131;32;M;124;CLASICO;;
52500;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;4962;31;M;105;CLASICO;;
5400;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1495.125;33;F;1;BAJO VALOR;;
10600;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2047.625;27;M;7;BAJO VALOR;;
7300;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;1228.125;27;F;15;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA SUR;840;32;M;96;CLASICO;;
8100;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;1228.125;58;M;158;CLASICO;;
7600;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1867.375;28;F;1;CLASICO;;
8400;Visa;T.CENTROS MASIVOS;0;CENTRO;1265;38;F;1;CLASICO;;
5200;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1233.22;26;F;16;BAJO VALOR;;
8900;Visa;T.CENTROS MASIVOS;0;NORTE;1254;39;F;234;CLASICO;;
12500;Visa;T.CENTROS MASIVOS;0;NORTE;1121;51;F;210;CLASICO;;
10000;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1900.25;28;M;36;CLASICO;;
19500;Visa;T.CENTROS MASIVOS;1;CALLAO;4455.11;27;M;82;CLASICO;;
1000;Visa;T.CENTROS MASIVOS;1;LIMA NORTE;1235.5;23;M;18;BAJO VALOR;;
10000;Visa;TERR.OPERATIONS;1;LIMA MODERNA;2503;33;M;113;CLASICO;;
7500;Visa;TERR.OPERATIONS;1;LIMA MODERNA;1260;30;F;113;CLASICO;;
14000;Visa;TERR.OPERATIONS;1;LIMA NORTE;1750;30;M;62;CLASICO;;
700;Visa;T.CENTRO;0;CENTRO;2294;46;M;178;CLASICO;;
700;Visa;T.NORTE SUR CHICO;1;LIMA NORTE;1602.75;25;M;39;CLASICO;;
1800;Visa;T.NORTE;0;NORTE;1038.625;35;M;120;Micro empresa;;
50000;Visa;T.LIMA SUR;1;LIMA MODERNA;8240;43;M;33;CLASICO;;
11300;Visa;TERR.OPERATIONS;1;LIMA MODERNA;1126;34;M;96;CLASICO;;
6100;Visa;TERR.OPERATIONS;1;LIMA MODERNA;1308.78;27;M;54;CLASICO;;
1000;Visa;TERR.OPERATIONS;1;CALLAO;1033;39;M;8;BAJO VALOR;;
5700;Visa;T.SURCO LA MOLINA;1;LIMA NORTE;1021;30;F;112;CLASICO;;
800;Visa;T.SURCO LA MOLINA;1;LIMA CENTRO;876.5;27;F;45;CLASICO;;
10600;Visa;T.MIRAFLORES S.BORJA;1;LIMA MODERNA;2308.5;43;M;135;CLASICO;;
4000;Visa;T.LIMA RESIDENCIAL;0;CENTRO;;62;M;271;BAJO VALOR;;
12000;Visa;T.LIMA CENTRO;1;LIMA SUR;4067;37;M;133;CLASICO;;
700;Visa;T.LIMA RESIDENCIAL;1;LIMA NORTE;445;44;F;177;BAJO VALOR;;
19000;Visa;T.LIMA CENTRO;1;LIMA CENTRO;19376.6;42;M;113;VIP;;
8000;Visa;T.LINCE;1;LIMA SUR;2087.56;59;F;236;CLASICO;;
2000;Visa;T.LINCE;1;LIMA NORTE;1113;27;M;1;CLASICO;;
5500;Visa;T.MIRAFLORES S.BORJA;0;SUR;1671.22;23;F;24;BAJO VALOR;;
15000;Visa;T.MIRAFLORES S.BORJA;1;LIMA CENTRO;2573;40;M;191;CLASICO;;
2000;Visa;T.LINCE;1;LIMA NORTE;1501;27;F;3;BAJO VALOR;;
60000;Visa;T.LINCE;1;LIMA MODERNA;2385.875;54;M;19;DIAMANTE;;
10200;Visa;T.LIMA RESIDENCIAL;1;LIMA CENTRO;5187;28;M;79;CLASICO;;
17000;Visa;T.MIRAFLORES S.BORJA;1;LIMA MODERNA;525;61;M;13;CLASICO;;
12000;Visa;T.LINCE;1;LIMA MODERNA;851;43;M;1;Micro empresa;;
2000;Visa;T.LINCE;1;LIMA NORTE;3170;29;F;2;CLASICO;;
2700;Visa;T.LIMA SUR;1;LIMA SUR;1737.33;33;F;25;CLASICO;1;
2800;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;2853.5;27;F;3;CLASICO;;
7600;Visa;T.SUR;1;LIMA MODERNA;1894.5;30;F;106;BAJO VALOR;;
14500;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;7000;51;F;246;VIP;;
30500;Visa;T.LINCE;1;LIMA MODERNA;2606;42;M;52;CLASICO;;
5100;Visa;T.LINCE;1;LIMA SUR;1128.22;26;M;22;BAJO VALOR;;
3400;Visa;T.SUR;0;SUR;1468.75;26;M;42;CLASICO;;
5000;Visa;T.NORTE SUR CHICO;1;LIMA NORTE;2010.22;33;F;65;CLASICO;;
1000;Visa;T.LIMA RESIDENCIAL;1;LIMA MODERNA;;29;F;91;BAJO VALOR;;
700;Visa;T.SURCO LA MOLINA;1;LIMA CENTRO;1413.22;27;F;41;CLASICO;;
1500;Visa;T.SURCO LA MOLINA;0;ORIENTE;1606.86;32;M;6;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;2497.57;44;M;24;CLASICO;;
13000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;4200;65;F;259;CLASICO;;
12000;Visa;T.LINCE;1;LIMA MODERNA;9270.5;34;F;166;VIP;;
30000;MasterCard;T.LINCE;;;;;;8;VIP;;
2300;Visa;T.LIMA SUR;1;LIMA MODERNA;324;37;M;1;BAJO VALOR;;
55000;Visa;T.SURCO LA MOLINA;1;LIMA MODERNA;3934;36;M;51;VIP;;
1000;Visa;T.NOR ORIENTE;0;ORIENTE;1296.17;34;M;7;BAJO VALOR;;
7800;Visa;T.NOR ORIENTE;0;ORIENTE;1571.78;30;M;37;CLASICO;1;
10700;Visa;T.SUR;0;SUR;3017.25;39;F;206;CLASICO;;
4500;Visa;T.LINCE;1;LIMA MODERNA;1405.5;32;M;118;CLASICO;;
5000;Visa;T.NORTE;0;NORTE;1203.75;27;M;2;BAJO VALOR;;
12000;Visa;T.NORTE;0;NORTE;3683;55;M;225;CLASICO;;
10000;Visa;T.SUR;0;SUR;1750;40;F;123;CLASICO;;
5000;Visa;T.MIRAFLORES S.BORJA;1;LIMA CENTRO;1986.11;30;M;122;CLASICO;;
8700;Visa;DIR.RED MASIVA;0;NORTE;529;42;M;88;CLASICO;;
9300;Visa;DIR.RED MASIVA;1;LIMA MODERNA;1784.75;26;F;24;CLASICO;;
12500;Visa;DIR.RED MASIVA;1;LIMA CENTRO;1346;33;M;109;CLASICO;;
6200;Visa;DIR.RED MASIVA;1;LIMA MODERNA;1739;55;F;188;CLASICO;;
8200;Visa;DIR.RED MASIVA;1;LIMA NORTE;1686.5;30;M;1;CLASICO;;
1300;Visa;DIR.RED MASIVA;1;LIMA MODERNA;1254.5;27;F;4;BAJO VALOR;;1
17500;Visa;DIR.RED MASIVA;1;LIMA NORTE;1966.5;41;M;230;CLASICO;;
12000;Visa;DIR.RED MASIVA;1;CALLAO;2416.8;23;M;46;CLASICO;;
1000;Visa;DIR.RED MASIVA;1;LIMA CENTRO;1037;50;M;3;BAJO VALOR;;
20000;Visa;DIR.RED MASIVA;1;LIMA CENTRO;560;28;M;79;CLASICO;;
3200;Visa;DIR.RED MASIVA;1;CALLAO;1955.625;46;F;1;CLASICO;;
8100;Visa;DIR.RED MASIVA;0;SUR;5159;31;F;1;CLASICO;;
700;Visa;T.CALLAO SAN MIGUEL;1;CALLAO;5123.57;54;M;188;CLASICO;;
4400;Visa;DIR.RED MASIVA;1;LIMA MODERNA;3946.75;39;M;208;CLASICO;;
1000;Visa;DIR.RED MASIVA;1;LIMA CENTRO;1045;24;M;4;BAJO VALOR;;
800;Visa;T.LIMA SUR;1;LIMA ESTE;916;32;F;1;BAJO VALOR;;
800;Visa;T.LIMA SUR;1;LIMA ESTE;860;39;F;184;Micro empresa;;
5000;Visa;T.LIMA SUR;1;LIMA ESTE;885;34;M;1;CLASICO;;
7900;Visa;DIR.RED MASIVA;1;LIMA NORTE;2455.625;40;M;4;Micro empresa;;
5000;Visa;DIR.RED MASIVA;0;NORTE;668.38;33;M;52;CLASICO;;
19500;Visa;DIR.RED MASIVA;1;LIMA ESTE;1103;50;M;38;DIAMANTE;;
1000;Visa;DIR.RED MASIVA;1;LIMA SUR;1000;33;F;15;BAJO VALOR;1;
4300;Visa;DIR.RED MASIVA;1;LIMA ESTE;1343.25;41;F;190;CLASICO;;
5100;Visa;DIR.RED MASIVA;0;NORTE;1113;28;M;81;CLASICO;;
11300;Visa;DIR.RED MASIVA;1;CALLAO;685;30;M;117;CLASICO;1;
7700;Visa;DIR.RED MASIVA;0;SUR;778;37;F;1;CLASICO;;
100000;Visa;DIR.RED MASIVA;0;NORTE;2401;67;M;274;CLASICO;;
6500;Visa;DIR.RED MASIVA;0;ORIENTE;1382.11;34;F;268;CLASICO;;
12000;Visa;DIR.RED MASIVA;0;CENTRO;5101;54;M;48;Micro empresa;;
1500;Visa;DIR.RED MASIVA;1;LIMA NORTE;1519.88;53;M;188;CLASICO;;
5000;Visa;DIR.RED MASIVA;1;CALLAO;1131.78;23;M;44;BAJO VALOR;;
2;Visa;T.CENTROS MASIVOS;0;SUR;5425.5;52;M;1;BAJO VALOR;;
5500;Visa;T.CENTROS MASIVOS;1;CALLAO;919.5;24;F;1;BAJO VALOR;;
7200;Visa;T.CENTROS MASIVOS;1;LIMA CENTRO;2070.75;25;M;19;CLASICO;;
5300;Visa;T.CENTROS MASIVOS;1;LIMA SUR;1826.5;26;F;1;BAJO VALOR;;
9600;Visa;T.CENTROS MASIVOS;1;LIMA ESTE;2100;45;M;172;CLASICO;;
11800;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1663;34;M;65;CLASICO;;
10400;Visa;T.CENTROS MASIVOS;0;ORIENTE;1019;39;F;174;CLASICO;;
5600;Visa;T.CENTROS MASIVOS;1;LIMA MODERNA;1367.13;31;M;87;BAJO VALOR;;
